Id,URL,Label
898,cmillertime.blogspot.com,1
899,coffee.ondragonswing.com,1
900,commonsenserunswild.typepad.com,1
901,confederateyankee.blogspot.com,1
902,conpro.blogspot.com,1
903,conservativeblogger.com,1
904,conservativecat.com,1
905,conservativecitizen.blogspot.com,1
906,conservativedhc.blogspot.com,1
907,conservativedialysis.com,1
908,conservativeeyes.blogspot.com,1
909,conservativelife.com/blog,1
910,conservativenation.us,1
911,conservativeobserver.blogspot.com,1
912,conservativepolitics.blogspot.com,1
913,conservativepunk.com,1
914,conservativepush.blogspot.com,1
915,conservativeresponse.com,1
916,conservativerevolution.com,1
917,conservativevor.blogdrive.com,1
918,conservativezone.blogspot.com,1
919,coxandforkum.com,1
920,cptnwinky.com,1
921,crankybastard.blogspot.com,1
922,crankyneocon.com/crankyneocon,1
923,criticalbill.blogspot.com,1
924,cruelkev.blogspot.com,1
925,cubanstories.blogspot.com,1
926,cybermenace.blogspot.com,1
927,cynicalnation.com,1
928,cynscorion.com/v-web/b2/index.php,1
929,d-42.com,1
930,daddypundit.blogspot.com,1
931,dadougster.blogspot.com,1
932,dailypundit.com,1
933,dailyrecycler.com/blog,1
934,daisycutter.blogspot.com,1
935,dalythoughts.com,1
936,danieldrezner.com/blog,1
937,danzfamily.com,1
938,dartblog.com,1
939,datingrepublicans.com,1
940,deadcantrant.com/blog,1
941,deanesmay.com,1
942,deansjournal.blogspot.com,1
943,decision08.blogspot.com,1
944,denbeste.nu,1
945,depressedlonelybored.typepad.com,1
946,deserttusk.blogspot.com,1
947,devildawg.blogspot.com,1
948,dgci.blog-city.com,1
949,dgci.net,1
950,diggersrealm.com/mt,1
951,dilusionl.blogspot.com,1
952,diplomadic.blogspot.com,1
953,discerningtexan.blogspot.com,1
954,discountblogger.com,1
955,disintegrator.blogspot.com,1
956,dissectleft.blogspot.com,1
957,dividedloyalties.net,1
958,dizzy-girl.net/index.php,1
959,dmobley.blogspot.com,1
960,dogwooddreams.com/serendipity,1
961,donaldsensing.com,1
962,downtownlad.blogspot.com,1
963,drudgereport.com,1
964,drumwaster.com,1
965,drunkensamurai.blogspot.com,1
966,dummocrats.com,1
967,dynamist.com/weblog,1
968,economicswithaface.com/weblog,1
969,edmondthehun.blogspot.com,1
970,eeg3.com,1
971,ejectejecteject.com,1
972,electionprojection.com,1
973,electricvenom.com,1
974,elevendayempire.com/movabletype,1
975,emilythedog.blogspot.com,1
976,epubguy.blogs.com/epubguy,1
977,erickohn.com,1
978,erikack.blogspot.com,1
979,etalkinghead.com,1
980,evangelicaloutpost.com,1
981,everythingiknowiswrong.com,1
982,evilpundit.com,1
983,fearfulsymmetry.blogspot.com,1
984,firstdownpolitics.com,1
985,flyinspacemonkey.mu.nu,1
986,fooswah.com,1
987,franklog.com,1
988,fraterslibertas.com,1
989,freedomofthought.com,1
990,freerepublic.com,1
991,fringeblog.com,1
992,fritzs-thoughts.blogspot.com,1
993,gaypatriot.blogspot.com,1
994,gccpundit.blogspot.com,1
995,gcruse.typepad.com,1
996,georgewbush.com,1
997,georgewbush.com/blog,1
998,gerberatetra.blogspot.com,1
999,getdexview.barrennorth.com,1
1000,gevkaffeegal.typepad.com/the_alliance,1
1001,ghostofaflea.com,1
1002,gillaand.blogspot.com,1
1003,gindy.blogspot.com,1
1004,gmscorner.blogspot.com,1
1005,godubya.com,1
1006,gopandcollege.blogspot.com,1
1007,gopandthecity.blogspot.com,1
1008,gopbloggers.org,1
1009,gopinsight.com,1
1010,gotdesign.blogspot.com,1
1011,gracefotography.com/graceblog/index.php,1
1012,grantb88.com,1
1013,greatestjeneration.com,1
1014,grownups.blogspot.com,1
1015,gullyborg.typepad.com,1
1016,gwbblows.blogspot.com,1
1017,happyhomeschooler.blog-city.com,1
1018,hasidicgentile.org,1
1019,hathaby.net/weblog.php,1
1020,headland.blogspot.com,1
1021,healingiraq.blogspot.com,1
1022,heathenfolk.warblogs.com/blog,1
1023,heavylifting.blogspot.com,1
1024,hectorvex.blogspot.com,1
1025,henerd.com,1
1026,hiddennook.blogspot.com,1
1027,hijkselur.blogspot.com,1
1028,hillcountryviews.blogspot.com,1
1029,hipublican.com,1
1030,hobsonschoice.us,1
1031,holecard.blogspot.com,1
1032,home.earthlink.net/~goodnoughp/index.html,1
1033,home.earthlink.net/~jasider,1
1034,home.earthlink.net/~techservant,1
1035,home.earthlink.net/~ur_blog,1
1036,home.midsouth.rr.com/joefish,1
1037,homespunbloggers.blogspot.com,1
1038,homicidalmaniak.com,1
1039,hoosierparliament.com,1
1040,horologium.net,1
1041,hughhewitt.com,1
1042,iamaugustus.blogspot.com,1
1043,ideastockexchange.com/essays/laubs-mike-interest-politics-web-log.htm,1
1044,ikilledcheguevara.blogspot.com,1
1045,imao.us,1
1046,imprescindibile.ilcannocchiale.it,1
1047,incite1.blogspot.com,1
1048,indcjournal.com,1
1049,indepundit.com,1
1050,inmyrightmind.com,1
1051,instapundit.com,1
1052,interested-participant.blogspot.com,1
1053,inthebullpen.com,1
1054,iowageek.blogspot.com,1
1055,iraqthemodel.blogspot.com,1
1056,isaacspolitics.blogspot.com,1
1057,isdl.blogspot.com,1
1058,isdl.weblogs.us,1
1059,itsafterglow.blogspot.com,1
1060,itscomedowntothis.blogspot.com,1
1061,itznewstome.blogspot.com,1
1062,jacklewis.net,1
1063,janegalt.net,1
1064,jchristopherfeng.com,1
1065,jeffblanco.blogdrive.com,1
1066,jenjuskhan.blogspot.com,1
1067,jewishworldreview.com,1
1068,jg-spot.blogspot.com,1
1069,jihadwatch.org,1
1070,jlynnsmith30.blogspot.com,1
1071,joatmoaf.typepad.com/i_love_jet_noise,1
1072,joepublicus.blogspot.com,1
1073,johngalt.us,1
1074,johnkerrymustlose.com,1
1075,johnnbrown.blogspot.com,1
1076,jokerstotheright.blogspot.com,1
1077,joshferguson.blogspot.com,1
1078,journals.aol.com/lily990016/pissoffliberals,1
1079,journals.aol.com/mark24609/myblog,1
1080,jperspective.com,1
1081,jquinton.com,1
1082,jrogg.blogspot.com,1
1083,juntoboys.blogspot.com,1
1084,justalkin.us,1
1085,kalblog.com,1
1086,kausfiles.com,1
1087,keithy1028.bravejournal.com,1
1088,kellipundit.blogspot.com,1
1089,kenshepherd.blogspot.com,1
1090,kevincourser.blogspot.com,1
1091,kimdutoit.com/dr/weblog.php,1
1092,king-of-fools.com,1
1093,kitchennetwork.blogspot.com,1
1094,kushreport.com,1
1095,la4israel.org/wordpress,1
1096,ladymac.com,1
1097,lahargis.blogspot.com,1
1098,lancehaun.com,1
1099,larsonreport.com,1
1100,lashawnbarber.blogspot.com,1
1101,lashawnbarber.com,1
1102,laughatliberals.com,1
1103,laughingwolf.net,1
1104,lawguy.blogspot.com,1
1105,valuerightnews.blogspot.com,1
1106,leftcoastconservative.blogspot.com,1
1107,leftnuts.com/runcms/modules/news,1
1108,legendgames.net/myblog.asp,1
1109,libertarianjackass.blogspot.com,1
1110,life.laptoplobbyist.com,1
1111,literatevalues.org/virtue.htm,1
1112,littlegreenfootballs.com/weblog,1
1113,littlegreenfootballs.com/weblog/weblog.php,1
1114,littletinylies.com,1
1115,livejournal.com/users/bambenek,1
1116,livinginbabylon.blogspot.com,1
1117,lonewacko.com,1
1118,longdukdong44.blogspot.com,1
1119,loosecoin.blogspot.com,1
1120,louisville.edu/~bebusc02/blog/notarobot.html,1
1121,lt-smash.us,1
1122,lucianne.com,1
1123,luxeword.com,1
1124,madanthony.org,1
1125,made4theinternet.blogspot.com,1
1126,madtechspeaks.blogspot.com,1
1127,magnificentfreedom.us,1
1128,manifestcontent.net,1
1129,mantic.squarespace.com,1
1130,mariestwocents.blogspot.com,1
1131,markheimonen.blogspot.com,1
1132,markmeador.blogspot.com,1
1133,marknicodemo.blogspot.com,1
1134,marksteyn.com,1
1135,martinipundit.com,1
1136,martydee.com/poligov,1
1137,marylandpolitics.blogspot.com,1
1138,masononline.biz,1
1139,matthewstinson.com/blog,1
1140,mattresspolice.com,1
1141,maybeithinktoomuch.com,1
1142,mc256.blogspot.com,1
1143,mcpheet.com,1
1144,mdcbowen.org/cobb,1
1145,meckz.net,1
1146,mementomoron.blogspot.com,1
1147,mercreport.blogspot.com,1
1148,messopotamian.blogspot.com,1
1149,metallicity.com/mb.asp,1
1150,mhking.mu.nu,1
1151,michaelsavagelistener.blog-city.com,1
1152,michaeltotten.com,1
1153,michellemalkin.com,1
1154,midwestrightwingers.blogspot.com,1
1155,mikesamerica.blogspot.com,1
1156,millers_time.typepad.com,1
1157,mindspring.com/~gsb3/blogger.html,1
1158,mobile.blogcastlive.com,1
1159,moorewatch.com,1
1160,mostlycajun.com,1
1161,motgs.com,1
1162,mtvirtus.blogspot.com,1
1163,mudandphud.blogspot.com,1
1164,mudvillegazette.com,1
1165,musicfromthebluelight.com/b,1
1166,mwilliams.info,1
1167,my2cent.blogspot.com,1
1168,myaisling.blogspot.com,1
1169,mycatharsis.com,1
1170,mydamascusroad.blogspot.com,1
1171,myechochamber.blogspot.com,1
1172,mypetjawa.mu.nu,1
1173,myworldview034.blogspot.com,1
1174,nakedrepublic.com,1
1175,nashvilletruth.blogspot.com,1
1176,nationalbird.net,1
1177,nationalcenter.org/blog.html,1
1178,nationalnewsregister.com/modules/wordpress,1
1179,nationalreview.com/thecorner,1
1180,nationalreview.com/thecorner/corner.asp,1
1181,nelslindahl.net,1
1182,neoconservatives.blogspot.com,1
1183,neoconswatch.blogspot.com,1
1184,neonbrainiac.nu/mt/blog,1
1185,nerepublican.blogspot.com,1
1186,neverwrongnever.blogspot.com,1
1187,newcounterculture.com/log,1
1188,newsbloggers.blogspot.com,1
1189,newsjungle.blogspot.com,1
1190,newsnik.com,1
1191,nicedoggie.net,1
1192,nickiegoomba.blogspot.com,1
1193,nicoladellarciprete.blogs.com,1
1194,noguru.tblog.com,1
1195,nomayo.mu.nu,1
1196,nonboxthinking.blogspot.com,1
1197,nykola.com,1
1198,o4tom.blogspot.com,1
1199,officesmileman.com,1
1200,ofthemind.blogspot.com,1
1201,ogresview.blogspot.com,1
1202,okieonthelam.com,1
1203,oldfashionedwhippersnapper.blogspot.com,1
1204,onthewire.blogspot.com,1
1205,opiniontimes.blogspot.com,1
1206,opiniontimes.com,1
1207,oppb.com,1
1208,orthogonian.blogspot.com,1
1209,outsidethebeltway.com,1
1210,pajamaeditors.blogspot.com,1
1211,pajamahadin.com,1
1212,pajamajournalist.blogspot.com,1
1213,palominas.blogspot.com,1
1214,papadoc.net/pinkflamingobar.html,1
1215,pardonmyenglish.com,1
1216,patrickmcclarty.blogspot.com,1
1217,patrickruffini.com,1
1218,patriot-paradox.com,1
1219,patriotblog.com,1
1220,patriotism101.blogspot.com,1
1221,patriotsforbush.com,1
1222,patterico.com,1
1223,pejmanesque.com,1
1224,pennsylvanianinexile.blogspot.com,1
1225,perryvsworld.blogspot.com,1
1226,philomathean.blogs.com,1
1227,piano-tuning.net/blog,1
1228,planetsuz.blogspot.com,1
1229,poeticvalues.blogspot.com,1
1230,polialaska.blogspot.com,1
1231,poliblogger.com,1
1232,polipundit.com,1
1233,politicalanimals.blogspot.com,1
1234,politicaldogs.org,1
1235,politicalhyperbole.blogspot.com,1
1236,politicalmusings.net,1
1237,politicalpie.modblog.com,1
1238,politicaltracker.com,1
1239,politicaltracker.com/blog/weblog.php,1
1240,politicalvicesquad.blogspot.com,1
1241,poorandwhite.blogspot.com,1
1242,poorjustin.blogspot.com,1
1243,poptext.blogspot.com,1
1244,poweragerambleson.blogspot.com,1
1245,powerlineblog.com,1
1246,powerpundit.com,1
1247,powervacuum.org,1
1248,prayforbush.blogspot.com,1
1249,presidentreagan.info/discussion,1
1250,professorbainbridge.com,1
1251,prolifeblogs.com,1
1252,propagandamachine.blogspot.com,1
1253,prosandcons.us,1
1254,punditguy.com,1
1255,punditz.journalspace.com,1
1256,qoae.net,1
1257,quante.blogspot.com,1
1258,quibbles-n-bits.com,1
1259,quimundus.modblog.com,1
1260,quimundus.squarespace.com,1
1261,r21online.com,1
1262,r2korn.blogdrive.com,1
1263,rabner.blogspot.com,1
1264,radioequalizer.blogspot.com,1
1265,raincrossblog.com,1
1266,randomjottings.net,1
1267,rant.st,1
1268,ratherbiased.com/news,1
1269,rathergate.com,1
1270,realclearpolitics.com,1
1271,realordeal.blogspot.com,1
1272,rebelrouser.net/v-web/b2/index.php,1
1273,rebrand-democrat.txfx.net,1
1274,reckersau.blogspot.com,1
1275,redmindbluestate.blogspot.com,1
1276,rednyc.blogspot.com,1
1277,redstate.org,1
1278,redstatealliance.blogspot.com,1
1279,reggiescorner.blogspot.com,1
1280,regimechangeiran.com,1
1281,renpro.kwcom.net,1
1282,reporterette.com,1
1283,republicanpower.blogspot.com,1
1284,republicanresearchcouncil.blogspot.com,1
1285,republitarian.org,1
1286,republog.net,1
1287,respublica2004.blogspot.com,1
1288,retiredwarrant.blogdrive.com,1
1289,revone.net/jarhead,1
1290,rfburnhertz.net/rf_blog,1
1291,richmar.blogspot.com,1
1292,right-magazine.com/blog,1
1293,right-thinking.com,1
1294,rightcrusade.blogspot.com,1
1295,rightmoment.blogspot.com,1
1296,rightonred.net,1
1297,rightperspective.net,1
1298,rightrainbow.com,1
1299,rightreadingroom.com/index.php,1
1300,rightstate.blogspot.com,1
1301,rightvoices.com,1
1302,rightwingbastardo.blogspot.com,1
1303,rightwingbob.com,1
1304,rightwingdude.squarespace.com,1
1305,rightwingjournal.blogspot.com,1
1306,rightwingnews.com,1
1307,rightwingthinking.blogspot.com,1
1308,rightwingtroll.blogspot.com,1
1309,rightword.blogspot.com,1
1310,riteturnonly.blogspot.com,1
1311,rmcdaniel.blogspot.com,1
1312,rncnyc2004.blogspot.com,1
1313,robbernard.com,1
1314,robertp17.blogspot.com,1
1315,rockpaperscissor.blogspot.com,1
1316,rockpaperscissors.blogs.com,1
1317,rogerlsimon.com,1
1318,romeocat.typepad.com,1
1319,ron-james.com/blog,1
1320,rosenblog.com,1
1321,roseoftheknights.com/yank/pride.html,1
1322,roughstock.blogspot.com,1
1323,ryanshead.com,1
1324,salestaxusa.com,1
1325,samizdata.net/blog,1
1326,sarcasticsoutherner.blogspot.com,1
1327,sarebabe.blogdrive.com,1
1328,sayanythingblog.com,1
1329,scha-den-freu-de.blogspot.com,1
1330,scrappleface.com,1
1331,scrawlville.com,1
1332,sebourn.com/weblog,1
1333,section-31.blogspot.com,1
1334,secureliberty.org/,1
1335,sedenteanimo.com,1
1336,selfish-souls.com/blog,1
1337,sgtstryker.com,1
1338,shadydowns.blogspot.com,1
1339,shakingspears.blogspot.com,1
1340,shallows.blogspot.com,1
1341,sharpeblog.cybercatholics.com,1
1342,shortfatcorporal.blogspot.com,1
1343,sickofliberals.blogspot.com,1
1344,sinfactor.blogspot.com,1
1345,sistertoldjah.com,1
1346,sixmeatbuffet.com,1
1347,skinmeister.name,1
1348,slantpoint.com,1
1349,slingsnarrows.erudite-absurdity.com,1
1350,slipofthepen.blogspot.com,1
1351,slowplay.com,1
1352,slublog.blogspot.com,1
1353,smarthomeschool.com,1
1354,smashingzero.blogspot.com,1
1355,smellyduck.blogspot.com,1
1356,sneakeasysjoint.com,1
1357,sondrak.com,1
1358,sonsoftherepublic.com,1
1359,soundingthetrumpet.blogspot.com,1
1360,southernappeal.blogspot.com,1
1361,southernrightwingextremist.blogspot.com,1
1362,southernwatch.blogspot.com,1
1363,speculativepolitics.blogspot.com,1
1364,spreadingunderstanding.blogspot.com,1
1365,spydrzweb.blogspot.com,1
1366,squiggler.braveblog.com,1
1367,stan-istan.blogspot.com,1
1368,stealthebandwagon.blogspot.com,1
1369,stillmanvalley.org/aoo,1
1370,stinkbait.blogspot.com,1
1371,stix1972.blogspot.com,1
1372,stmonk.blogspot.com,1
1373,stolenthunder.blogspot.com,1
1374,strategicintelligence.blogspot.com,1
1375,streetlog.typepad.com,1
1376,sulliwatch.blogspot.com,1
1377,summation.net,1
1378,sweetgrrrl.blogspot.com,1
1379,swfwithattitude.blogspot.com,1
1380,swiftreport.blogs.com,1
1381,tagorda.com,1
1382,talesofawanderingmind.blogspot.com,1
1383,talkshowamerica.blogspot.com,1
1384,techievampire.net/wppol,1
1385,techtrend.com/blog/taranicole,1
1386,tedlinczak.com,1
1387,templeofjennifer.com/blog,1
1388,tepid-observer.blogspot.com,1
1389,texasbug.blogspot.com,1
1390,thatliberalmedia.com,1
1391,the-torch.com,1
1392,theamericanmind.com,1
1393,thebloghill.blogspot.com,1
1394,thecommonvirtue.com,1
1395,theconservativezone.com,1
1396,thecrankfiles.blogspot.com,1
1397,thedailygoodnews.com,1
1398,thedispatch.blogspot.com,1
1399,thedonovan.com,1
1400,thedumbdemocrat.blogspot.com,1
1401,theglitteringeye.com,1
1402,thejessefactor.blogspot.com,1
1403,thelastword.blogdrive.com,1
1404,theliberalslies.blogspot.com,1
1405,themeofabsence.com,1
1406,theneo-progressive.blogspot.com,1
1407,thenudnikfile.blogspot.com,1
1408,thepatriette.com,1
1409,thepaytons.org/essays/considerettes,1
1410,thepoliticalanimal.com,1
1411,thepoliticalteen.net,1
1412,therightblog.blogspot.com,1
1413,therightcoast.blogspot.com,1
1414,therightwingconspiracy.org,1
1415,therinsecycle.com,1
1416,therostra.blogspot.com,1
1417,thesakeofargument.com,1
1418,thespoonsexperience.com,1
1419,thetarpit.blogspot.com,1
1420,thetemplarpundit.blogspot.com,1
1421,theunderscore.blogspot.com,1
1422,theurbangrind.blogspot.com,1
1423,thevaticanofliberalism.com,1
1424,thinkingright.blogspot.com,1
1425,thinkingright.us,1
1426,thisliberal.com,1
1427,thomasgalvin.blogspot.com,1
1428,thomaswharry.com,1
1429,timblair.net,1
1430,timblair.spleenville.com,1
1431,tokenyoungconservative.blogspot.com,1
1432,tom-hanna.org,1
1433,toneofvoice.blogspot.com,1
1434,totels.com/bush04,1
1435,townhall.com/clog,1
1436,truebluegal.blogspot.com,1
1437,truthlaidbear.com,1
1438,truthliesandcommonsense.blogspot.com,1
1439,truthprobe.blogspot.com,1
1440,tseytlin.blogspot.com,1
1441,tsrightdominion.blogspot.com,1
1442,tuckereskew.typepad.com,1
1443,tweetpetite.blogspot.com,1
1444,twentyfirstcenturyrepublican.blogspot.com,1
1445,txfx.net,1
1446,unconventionalwisdom.typepad.com,1
1447,undercaffeinated.com,1
1448,underscorebleach.net/content/jotsheet,1
1449,unfetteredmusings.blogspot.com,1
1450,unusualhabits.blogspot.com,1
1451,usdlaw.blogspot.com,1
1452,vandyconservative.blogspot.com,1
1453,vapolitics.info,1
1454,variousorthodoxies.com,1
1455,victorhanson.com,1
1456,viewfromaheight.blogspot.com,1
1457,viewfromtonka.blogspot.com,1
1458,viewpointjournal.com,1
1459,vikingpundit.blogspot.com,1
1460,virginiapolitics.blogspot.com,1
1461,vodkapundit.com,1
1462,voiceofthewebb.blogspot.com,1
1463,volokh.com,1
1464,vondollens.us,1
1465,vote4georgew.blogspot.com,1
1466,wanderingmind.blog-city.com,1
1467,warriorscreed.000k3.com,1
1468,watchandwait.blogspot.com,1
1469,watdanook.blogspot.com,1
1470,web.utk.edu/~agroves,1
1471,wehavesomeplanes.blogspot.com,1
1472,whatsakyer.blogspot.com,1
1473,wholewheatblogger.com,1
1474,wildweasel.blog-city.com,1
1475,williamwebbdotorg.blogspot.com,1
1476,winceandnod.blogspot.com,1
1477,windingroad.typepad.com,1
1478,windsofchange.net,1
1479,wizbangblog.com,1
1480,wrighthot.com,1
1481,writehouse.us,1
1482,writingcompany.blogs.com/this_isnt_writing_its_typ,1
1483,xanga.com/eugene3,1
1484,xanga.com/lockjawtheogre,1
1485,xtremerightwing.net,1
1486,youngconservative.blogspot.com,1
1487,zebrax.blogs.com,1
1488,zeke01.blogspot.com,1
1489,zeke01.typepad.com,1
1490,zeph1z.tripod.com/blog,1
